city_id,city,latitude,longitude,temperature,humidity,cloudiness,wind_speed,country,date_time
220,ola,59.5833,151.2833,17.15,63,5,9.17,RU,2024-04-20 13:39:39
221,vilyuchinsk,52.9306,158.4028,35.92,99,100,5.86,RU,2024-04-20 13:39:10
222,la ronge,55.1001,-105.2842,52.05,19,40,13.8,CA,2024-04-20 13:41:32
223,sao jose da coroa grande,-8.8978,-35.1478,81.03,77,77,6.62,BR,2024-04-20 13:41:32
224,cabedelo,-6.9811,-34.8339,77.67,82,79,8.34,BR,2024-04-20 13:41:33
225,tura,25.5198,90.2201,76.32,51,2,7.07,IN,2024-04-20 13:39:33
226,stanley,54.868,-1.6985,41.58,80,75,3.44,GB,2024-04-20 13:39:31
227,hami,42.8,93.45,61.56,30,23,7.61,CN,2024-04-20 13:41:33
228,borova,50.1763,30.1043,50.07,76,100,8.95,UA,2024-04-20 13:41:33
229,bouna,9.2667,-3.0,86.97,51,53,8.03,CI,2024-04-20 13:41:33
230,tarawa,1.419,172.984,84.29,84,40,4.61,KI,2024-04-20 13:41:34
231,remire-montjoly,4.9167,-52.2667,84.24,79,0,9.22,GF,2024-04-20 13:39:23
232,liaoyuan,42.9036,125.1358,45.05,66,1,3.58,CN,2024-04-20 13:41:34
233,sehore,23.2,77.0833,84.81,18,52,12.5,IN,2024-04-20 13:41:34
234,heilbron,-27.2812,27.9709,61.54,41,32,6.82,ZA,2024-04-20 13:41:34
235,pandan,14.0453,124.1694,77.86,81,42,6.85,PH,2024-04-20 13:41:34
236,sirte,31.2089,16.5887,61.77,67,56,14.34,LY,2024-04-20 13:41:35
237,tougue,11.4667,-11.6,87.66,24,100,3.2,GN,2024-04-20 13:41:35
238,sao martinho,39.5144,-9.1311,59.9,87,78,8.01,PT,2024-04-20 13:41:35
239,parkes,-33.1333,148.1833,46.35,79,0,5.68,AU,2024-04-20 13:41:35
240,nova sintra,14.8667,-24.7167,74.5,80,98,21.99,CV,2024-04-20 13:39:43
241,namibe,-15.1961,12.1522,76.77,76,8,5.88,AO,2024-04-20 13:39:48
242,korla,41.7597,86.1469,62.28,36,0,1.59,CN,2024-04-20 13:41:36
243,south hedland,-20.4089,118.5983,66.13,27,0,8.05,AU,2024-04-20 13:41:36
244,arkhangel'sk,64.5401,40.5433,28.31,89,75,6.71,RU,2024-04-20 13:41:36
245,codrington,-38.2667,141.9667,46.74,90,60,3.83,AU,2024-04-20 13:39:42
246,saint-joseph,-21.3667,55.6167,73.78,77,100,4.0,RE,2024-04-20 13:39:40
247,isabela,6.7085,121.9711,78.66,86,100,3.22,PH,2024-04-20 13:41:36
248,ocean city,39.2776,-74.5746,67.12,51,37,1.99,US,2024-04-20 13:40:10
249,kirkwall,58.9848,-2.9587,41.05,87,100,2.3,GB,2024-04-20 13:41:37
250,ta`u,-14.2336,-169.5144,84.0,75,84,14.94,AS,2024-04-20 13:39:19
251,waddan,29.1614,16.139,70.83,28,80,13.11,LY,2024-04-20 13:41:37
252,pierre,44.3683,-100.351,49.78,42,0,19.57,US,2024-04-20 13:40:52
253,berezovyy,51.6667,135.7,28.94,94,100,1.36,RU,2024-04-20 13:41:37
254,belmonte,-15.8631,-38.8828,78.6,80,53,14.76,BR,2024-04-20 13:39:52
255,aral,40.5156,81.2636,65.8,26,27,5.91,CN,2024-04-20 13:41:38
256,saldanha,-33.0117,17.9442,55.45,92,98,5.75,ZA,2024-04-20 13:39:35
257,port mathurin,-19.6833,63.4167,79.68,82,91,18.3,MU,2024-04-20 13:39:25
258,coahuayana de hidalgo,18.7,-103.6583,86.58,45,8,7.78,MX,2024-04-20 13:39:49
259,kaoma,-14.7833,24.8,66.09,53,5,5.59,ZM,2024-04-20 13:41:38
260,lashio,22.9333,97.75,67.15,55,0,2.06,MM,2024-04-20 13:41:38
261,port lincoln,-34.7333,135.8667,55.87,80,2,8.61,AU,2024-04-20 13:39:33
262,imbituba,-28.24,-48.6703,73.85,77,0,11.95,BR,2024-04-20 13:41:39
263,harstad,68.799,16.5293,31.98,58,4,1.99,NO,2024-04-20 13:39:21
264,trairi,-3.2778,-39.2689,74.23,97,100,10.07,BR,2024-04-20 13:41:39
265,santana do livramento,-30.8908,-55.5328,67.73,78,0,5.79,BR,2024-04-20 13:41:39
266,sevastopol,44.6,33.5333,57.0,55,100,8.01,UA,2024-04-20 13:41:39
267,christchurch,-43.5333,172.6333,48.06,98,100,2.3,NZ,2024-04-20 13:38:57
268,labuan,5.2767,115.2417,80.96,94,20,0.0,MY,2024-04-20 13:41:40
269,sungai raya,0.7,108.9,79.79,88,100,4.5,ID,2024-04-20 13:41:40
270,jwaneng,-24.6004,24.7303,68.2,38,10,1.66,BW,2024-04-20 13:41:40
271,kapa'a,22.0752,-159.319,76.26,72,75,10.36,US,2024-04-20 13:40:21
272,santa terezinha,-29.9002,-50.0904,69.8,74,0,8.41,BR,2024-04-20 13:41:40
273,burao,9.5221,45.5336,73.56,74,79,7.02,SO,2024-04-20 13:41:40
274,yeed,4.55,43.0333,85.08,62,100,7.99,SO,2024-04-20 13:41:41
275,flying fish cove,-10.4217,105.6791,78.48,100,100,10.36,CX,2024-04-20 13:39:55
276,itoman,26.1247,127.6694,75.29,100,75,10.36,JP,2024-04-20 13:40:27
277,daru,-9.0763,143.2092,80.47,83,100,7.18,PG,2024-04-20 13:41:41
278,zabaykal'sk,49.6333,117.3167,35.04,43,87,9.01,RU,2024-04-20 13:41:41
279,sarykemer,43.0,71.5,56.68,54,2,15.55,KZ,2024-04-20 13:41:41
280,tukzar,35.9483,66.4213,55.35,61,23,3.78,AF,2024-04-20 13:41:42
281,kidal,18.4411,1.4078,92.19,7,98,7.63,ML,2024-04-20 13:41:42
282,kill devil hills,36.0307,-75.676,59.38,89,100,11.5,US,2024-04-20 13:41:42
283,hurghada,27.2574,33.8129,80.64,14,0,10.36,EG,2024-04-20 13:41:42
284,metlili chaamba,32.2667,3.6333,63.54,34,100,13.8,DZ,2024-04-20 13:41:42
285,an nimas,19.1455,42.1201,60.85,51,4,1.59,SA,2024-04-20 13:41:43
286,vadso,70.0744,29.7487,24.96,80,100,14.97,NO,2024-04-20 13:40:11
287,kuta,-8.7233,115.1723,82.0,88,20,3.44,ID,2024-04-20 13:41:43
288,saint-francois,46.4154,3.9054,36.9,81,0,3.44,FR,2024-04-20 13:41:43
289,lerwick,60.1545,-1.1494,41.0,58,100,2.8,GB,2024-04-20 13:41:43
290,sortavala,61.7053,30.6918,24.03,93,91,3.0,RU,2024-04-20 13:41:43
291,tafuna,-14.3358,-170.72,85.95,79,40,17.27,AS,2024-04-20 13:41:44
292,north platte,41.1239,-100.7654,42.85,48,100,7.0,US,2024-04-20 13:41:44
293,bereznik,62.8551,42.7072,27.75,92,62,5.26,RU,2024-04-20 13:41:44
294,hadibu,12.65,54.0333,82.62,76,1,6.71,YE,2024-04-20 13:39:50
295,dryden,49.7833,-92.7503,41.29,45,40,14.97,CA,2024-04-20 13:41:44
296,whitehorse,60.7161,-135.0538,54.37,17,0,8.05,CA,2024-04-20 13:39:16
297,sokoni,-6.4333,39.55,81.48,83,90,18.28,TZ,2024-04-20 13:41:45
298,tionk essil,12.7856,-16.5217,74.84,69,74,9.66,SN,2024-04-20 13:41:45
299,nemuro,43.3236,145.575,36.97,91,100,16.08,JP,2024-04-20 13:40:24
300,ponta delgada,37.7333,-25.6667,63.32,82,20,10.36,PT,2024-04-20 13:41:45
301,namdrik,5.5994,168.1028,82.56,83,95,17.31,MH,2024-04-20 13:41:46
302,hobyo,5.3505,48.5268,85.06,74,86,9.78,SO,2024-04-20 13:40:12
303,stung treng,13.5259,105.9683,80.44,61,35,5.3,KH,2024-04-20 13:41:46
304,mugia,43.1041,-9.2179,57.9,75,0,17.2,ES,2024-04-20 13:39:38
305,toliara,-23.35,43.6667,72.16,86,7,5.57,MG,2024-04-20 13:41:46
306,es castell,39.8795,4.2854,54.28,71,20,2.3,ES,2024-04-20 13:41:46
307,am timan,11.0297,20.2827,92.41,27,26,4.34,TD,2024-04-20 13:41:47
308,ilebo,-4.3167,20.5833,69.8,93,100,1.36,CD,2024-04-20 13:41:47
309,elimaki,60.7167,26.4667,25.45,87,95,3.8,FI,2024-04-20 13:41:47
310,juli,-16.2167,-69.45,53.01,53,7,6.08,PE,2024-04-20 13:41:47
311,saltsjobaden,59.2833,18.3,31.75,51,100,1.99,SE,2024-04-20 13:41:47
312,taltal,-25.4,-70.4833,65.98,78,38,2.28,CL,2024-04-20 13:41:48
313,zhanga buqtyrma,49.6295,83.5248,41.88,77,0,4.83,KZ,2024-04-20 13:41:48
314,abra pampa,-22.7205,-65.697,69.87,8,0,12.55,AR,2024-04-20 13:41:48
315,mambajao,9.2504,124.7156,80.01,85,37,11.48,PH,2024-04-20 13:41:48
316,bassar,9.25,0.7833,83.1,56,78,6.55,TG,2024-04-20 13:41:48
317,tralee,52.2704,-9.7026,49.51,86,100,2.57,IE,2024-04-20 13:41:49
318,andkhoy,36.9529,65.1238,69.8,43,54,6.71,AF,2024-04-20 13:41:49
319,mopti,14.6667,-4.0,94.17,7,22,8.32,ML,2024-04-20 13:41:49
320,selfoss,63.9331,-20.9971,47.05,97,100,23.87,IS,2024-04-20 13:41:49
321,krasnyy luch,48.1395,38.9371,56.7,67,54,18.41,UA,2024-04-20 13:41:49
322,spring creek,40.7266,-115.5859,65.84,30,100,5.01,US,2024-04-20 13:41:50
323,port moresby,-9.4431,147.1797,76.42,94,40,3.44,PG,2024-04-20 13:39:22
324,tomatlan,19.9333,-105.25,88.52,35,6,10.22,MX,2024-04-20 13:41:50
325,palmas,-10.2128,-48.3603,82.27,83,20,5.75,BR,2024-04-20 13:39:24
326,vernon,50.2581,-119.2691,62.53,21,1,4.61,CA,2024-04-20 13:39:34
327,msowero,-6.5333,37.2,70.0,95,69,3.04,TZ,2024-04-20 13:41:50
328,libenge,3.65,18.6333,77.0,69,47,2.48,CD,2024-04-20 13:41:50
329,sarh,9.1429,18.3923,91.96,33,100,3.47,TD,2024-04-20 13:41:51
330,smedjebacken,60.1418,15.4142,31.62,71,100,3.33,SE,2024-04-20 13:41:51
331,veshenskaya,49.6303,41.7334,59.11,56,100,17.0,RU,2024-04-20 13:41:51
332,parabel',58.6978,81.4825,27.91,65,100,4.0,RU,2024-04-20 13:41:51
333,mbeni,-11.5014,43.3775,77.5,76,98,8.99,KM,2024-04-20 13:41:51
334,airway heights,47.6446,-117.5933,58.59,25,0,13.8,US,2024-04-20 13:41:52
335,kingscliff,-28.2667,153.5667,64.72,94,75,11.5,AU,2024-04-20 13:40:39
336,kayyerkan,69.3786,87.7439,-9.71,100,67,4.52,RU,2024-04-20 13:41:52
337,zachary,30.6485,-91.1565,85.73,58,75,6.91,US,2024-04-20 13:41:52
338,matoury,4.8483,-52.3317,84.16,79,0,9.22,GF,2024-04-20 13:41:52
339,acarau,-2.8856,-40.12,76.24,92,100,13.94,BR,2024-04-20 13:41:53
340,fonte boa,-2.4959,-66.2662,84.25,72,80,3.06,BR,2024-04-20 13:41:53
341,gisborne,-38.6533,178.0042,60.39,87,100,4.16,NZ,2024-04-20 13:41:53
342,yuzhno-kurilsk,44.0306,145.8556,36.37,97,100,23.58,RU,2024-04-20 13:39:55
343,bada,51.392,109.8717,30.18,95,100,2.75,RU,2024-04-20 13:41:53
344,aksu,41.1231,80.2644,63.01,30,20,1.97,CN,2024-04-20 13:41:53
345,sao felix do xingu,-6.6447,-51.995,77.29,95,100,0.54,BR,2024-04-20 13:39:29
346,nantucket,41.2835,-70.0995,48.38,98,100,11.5,US,2024-04-20 13:41:54
347,guelmim,28.987,-10.0574,62.94,67,100,17.27,MA,2024-04-20 13:41:54
348,talcahuano,-36.7167,-73.1167,58.68,63,0,8.05,CL,2024-04-20 13:37:31
349,saint-louis,16.3333,-15.0,86.07,22,19,17.31,SN,2024-04-20 13:41:54
350,kiunga,-6.1219,141.2906,75.24,99,100,1.01,PG,2024-04-20 13:40:04
351,yeppoon,-23.1333,150.7333,60.58,84,97,13.42,AU,2024-04-20 13:41:55
352,ambalangoda,6.2355,80.0538,82.06,82,82,5.5,LK,2024-04-20 13:41:52
353,pacific grove,36.6177,-121.9166,60.3,75,0,8.99,US,2024-04-20 13:39:57
354,erenhot,43.6475,111.9767,56.57,30,63,25.88,CN,2024-04-20 13:41:55
355,karatuzskoye,53.6072,92.8667,33.39,88,14,4.0,RU,2024-04-20 13:41:55
356,santo antonio da platina,-23.295,-50.0772,71.24,69,0,4.7,BR,2024-04-20 13:41:55
357,lormi,22.2833,81.7333,88.59,26,54,4.27,IN,2024-04-20 13:41:56
358,buka,40.8108,69.1986,64.35,67,100,6.06,UZ,2024-04-20 13:41:56
359,kirakira,-10.4544,161.9205,83.17,85,89,5.12,SB,2024-04-20 13:39:06
360,mumbwa,-14.9783,27.0619,65.39,65,27,4.47,ZM,2024-04-20 13:41:56
361,manali,13.1667,80.2667,85.53,85,98,8.55,IN,2024-04-20 13:41:56
362,cidreira,-30.1811,-50.2056,69.1,76,0,9.33,BR,2024-04-20 13:41:57
363,kedougou,12.5579,-12.1743,96.13,21,81,3.65,SN,2024-04-20 13:41:57
364,northam,51.0333,-4.2167,47.89,79,17,6.71,GB,2024-04-20 13:41:57
365,zhaqsy,51.9083,67.3133,61.9,61,0,5.44,KZ,2024-04-20 13:41:57
366,westfield,42.1251,-72.7495,60.53,50,75,9.22,US,2024-04-20 13:41:58
367,chulakkurgan,43.765,69.1814,62.29,44,2,11.43,KZ,2024-04-20 13:41:58
368,saudarkrokur,65.7461,-19.6394,44.33,90,100,25.97,IS,2024-04-20 13:39:34
369,farasan,16.7022,42.1183,85.39,78,7,5.35,SA,2024-04-20 13:41:58
370,san andres,12.5847,-81.7006,86.02,70,20,5.75,CO,2024-04-20 13:40:03
371,ca mau,9.1769,105.15,77.04,82,100,1.74,VN,2024-04-20 13:41:58
372,forster,-32.1667,152.5167,60.3,100,79,9.71,AU,2024-04-20 13:41:59
373,ulsteinvik,62.3432,5.8487,38.19,84,10,1.99,NO,2024-04-20 13:41:59
374,fort-shevchenko,44.5086,50.263,69.58,36,1,5.99,KZ,2024-04-20 13:41:59
375,dumai,1.6833,101.45,75.27,100,98,1.88,ID,2024-04-20 13:41:59
376,mabaruma,8.2,-59.7833,82.74,73,100,6.26,GY,2024-04-20 13:39:57
377,tabuk,17.4189,121.4443,70.59,78,2,4.85,PH,2024-04-20 13:41:59
378,new norfolk,-42.7826,147.0587,48.02,98,71,3.71,AU,2024-04-20 13:40:20
379,carutapera,-1.195,-46.02,77.95,93,98,8.19,BR,2024-04-20 13:39:34
380,tadmur,34.5608,38.2805,67.01,58,6,5.48,SY,2024-04-20 13:42:00
381,marsa alam,25.0757,34.8918,77.49,41,0,5.35,EG,2024-04-20 13:42:00
382,bengkulu,-3.8004,102.2655,76.89,91,100,3.76,ID,2024-04-20 13:42:00
383,tindouf,27.6711,-8.1474,72.05,33,100,23.02,DZ,2024-04-20 13:39:51
384,mizdah,31.4451,12.9801,64.0,30,59,14.65,LY,2024-04-20 13:42:00
385,minas,-34.3759,-55.2377,67.53,82,80,6.22,UY,2024-04-20 13:42:01
386,champerico,14.3,-91.9167,99.14,67,15,13.42,GT,2024-04-20 13:42:01
387,aflou,34.1128,2.1023,54.5,33,2,17.29,DZ,2024-04-20 13:42:01
388,ust-tsilma,65.441,52.1498,34.61,99,99,8.01,RU,2024-04-20 13:42:01
389,inarajan village,13.2736,144.7484,81.05,89,100,16.51,GU,2024-04-20 13:42:01
390,extrema,-22.8547,-46.3183,63.93,89,0,2.17,BR,2024-04-20 13:42:02
391,conceicao da barra,-18.5933,-39.7322,76.21,72,1,10.58,BR,2024-04-20 13:42:02
392,sampang,-7.1872,113.2394,80.91,85,99,6.93,ID,2024-04-20 13:42:02
393,magistral'nyy,56.1725,107.4458,31.37,97,100,0.92,RU,2024-04-20 13:42:02
394,antigonish,45.6169,-61.9986,43.93,77,100,5.01,CA,2024-04-20 13:42:02
395,san buenaventura,27.0833,-101.5333,88.07,41,24,14.09,MX,2024-04-20 13:42:03
396,soio,-6.1349,12.3689,79.23,91,54,6.51,AO,2024-04-20 13:42:03
397,port augusta,-32.5,137.7667,51.55,56,0,4.36,AU,2024-04-20 13:42:03
398,halifax,44.6453,-63.5724,41.76,92,100,5.01,CA,2024-04-20 13:37:17
399,sao miguel do araguaia,-13.275,-50.1628,80.13,79,100,5.06,BR,2024-04-20 13:42:03
400,holualoa,19.6228,-155.9522,73.47,86,75,11.5,US,2024-04-20 13:39:53
401,tobruk,32.0836,23.9764,61.65,69,5,9.95,LY,2024-04-20 13:39:42
402,melekeok village,7.4957,134.6367,79.36,94,75,0.0,PW,2024-04-20 13:42:04
403,as sulayyil,20.4607,45.5779,91.65,24,2,7.34,SA,2024-04-20 13:42:04
404,swakopmund,-22.6833,14.5333,59.85,84,64,6.44,NA,2024-04-20 13:42:04
405,mahajanga,-15.7167,46.3167,80.56,74,93,4.18,MG,2024-04-20 13:42:04
406,sisimiut,66.9395,-53.6735,25.92,71,100,9.84,GL,2024-04-20 13:39:45
407,richmond,37.5538,-77.4603,72.45,55,75,12.66,US,2024-04-20 13:39:55
408,dunedin,-45.8742,170.5036,50.81,99,86,3.38,NZ,2024-04-20 13:40:07
409,divnogorsk,55.9594,92.3619,27.09,98,54,4.09,RU,2024-04-20 13:42:05
410,wuwei,37.9281,102.6414,52.11,25,0,6.96,CN,2024-04-20 13:42:05
411,mokhsogollokh,61.4681,128.9203,37.22,92,100,10.74,RU,2024-04-20 13:42:05
412,kantunilkin,21.0917,-87.45,95.36,28,15,8.66,MX,2024-04-20 13:42:05
413,kalabo,-14.97,22.6814,69.4,43,13,5.86,ZM,2024-04-20 13:42:06
414,margate,51.3813,1.3862,45.34,63,31,10.0,GB,2024-04-20 13:42:06
415,sestri levante,44.2732,9.3968,51.28,58,16,1.99,IT,2024-04-20 13:42:06
416,slatina,44.4333,24.3667,51.22,68,41,4.03,RO,2024-04-20 13:42:06
417,banda aceh,5.5577,95.3222,80.91,79,45,11.54,ID,2024-04-20 13:42:06
418,nizhnyaya tavda,57.6731,66.1725,58.87,84,100,3.83,RU,2024-04-20 13:42:06
419,st. john's,47.5649,-52.7093,39.52,69,75,18.41,CA,2024-04-20 13:39:46
420,igoumenitsa,39.5039,20.2656,58.55,61,5,6.29,GR,2024-04-20 13:42:07
421,aldan,58.6031,125.3894,21.15,84,7,6.33,RU,2024-04-20 13:42:07
422,changshu city,31.6462,120.7422,54.81,93,100,4.18,CN,2024-04-20 13:42:07
423,cambria,35.5641,-121.0808,77.79,67,33,9.71,US,2024-04-20 13:42:08
424,tsiombe,-25.3,45.4833,69.06,95,0,2.51,MG,2024-04-20 13:42:08
425,tromso,69.6496,18.957,28.42,54,0,3.44,NO,2024-04-20 13:40:00
426,dhidhdhoo,6.8833,73.1,84.76,75,100,9.35,MV,2024-04-20 13:42:08
427,tommot,58.9564,126.2925,22.82,94,48,3.51,RU,2024-04-20 13:42:08
428,wanning,18.8003,110.3967,79.45,89,6,14.5,CN,2024-04-20 13:42:08
429,taroa,8.7058,171.2275,82.06,81,100,21.81,MH,2024-04-20 13:42:09
430,dallas,32.7668,-96.7836,51.06,96,100,12.66,US,2024-04-20 13:38:48
431,klintsy,52.7602,32.2393,45.1,68,100,7.25,RU,2024-04-20 13:42:09
432,sullivan,36.5168,-82.5332,65.71,61,20,10.36,US,2024-04-20 13:42:09
433,paita,-5.0892,-81.1144,75.47,71,10,14.92,PE,2024-04-20 13:42:09
434,sechura,-5.5569,-80.8222,79.39,61,21,14.32,PE,2024-04-20 13:40:02
435,eraan,9.0629,117.7016,77.9,86,87,3.42,PH,2024-04-20 13:42:10
436,ixtapa,20.7,-105.2,79.83,54,0,9.22,MX,2024-04-20 13:42:10
437,hotan,37.0997,79.9269,62.38,31,92,5.17,CN,2024-04-20 13:39:47
438,san luis de la loma,17.2706,-100.8939,86.09,46,5,11.7,MX,2024-04-20 13:42:10
439,znamenskoye,57.1281,73.8282,45.9,97,92,4.03,RU,2024-04-20 13:42:10
440,coronel dorrego,-38.7187,-61.2873,59.85,59,100,9.86,AR,2024-04-20 13:42:10
441,qamdo,31.1667,97.2333,34.83,58,52,2.77,CN,2024-04-20 13:42:11
